"filename_audio	",filename_video,scene_label,filename
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-41706.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-41706.mp4,airport,airport-lisbon-1000-41706
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-41735.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-41735.mp4,airport,airport-lisbon-1000-41735
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-41994.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-41994.mp4,airport,airport-lisbon-1000-41994
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42196.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42196.mp4,airport,airport-lisbon-1000-42196
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42274.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42274.mp4,airport,airport-lisbon-1000-42274
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42406.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42406.mp4,airport,airport-lisbon-1000-42406
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42416.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42416.mp4,airport,airport-lisbon-1000-42416
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42611.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42611.mp4,airport,airport-lisbon-1000-42611
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42727.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42727.mp4,airport,airport-lisbon-1000-42727
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42860.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42860.mp4,airport,airport-lisbon-1000-42860
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42898.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42898.mp4,airport,airport-lisbon-1000-42898
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42902.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42902.mp4,airport,airport-lisbon-1000-42902
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-42904.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-42904.mp4,airport,airport-lisbon-1000-42904
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-43069.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-43069.mp4,airport,airport-lisbon-1000-43069
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-43327.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-43327.mp4,airport,airport-lisbon-1000-43327
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-43430.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-43430.mp4,airport,airport-lisbon-1000-43430
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-43679.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-43679.mp4,airport,airport-lisbon-1000-43679
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-43865.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-43865.mp4,airport,airport-lisbon-1000-43865
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1000-44083.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1000-44083.mp4,airport,airport-lisbon-1000-44083
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-40213.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-40213.mp4,airport,airport-lisbon-1114-40213
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-40219.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-40219.mp4,airport,airport-lisbon-1114-40219
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-40411.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-40411.mp4,airport,airport-lisbon-1114-40411
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-40495.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-40495.mp4,airport,airport-lisbon-1114-40495
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-40725.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-40725.mp4,airport,airport-lisbon-1114-40725
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-40796.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-40796.mp4,airport,airport-lisbon-1114-40796
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-40861.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-40861.mp4,airport,airport-lisbon-1114-40861
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-40895.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-40895.mp4,airport,airport-lisbon-1114-40895
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-41138.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-41138.mp4,airport,airport-lisbon-1114-41138
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-41409.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-41409.mp4,airport,airport-lisbon-1114-41409
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-41467.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-41467.mp4,airport,airport-lisbon-1114-41467
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-41503.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-41503.mp4,airport,airport-lisbon-1114-41503
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-41658.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-41658.mp4,airport,airport-lisbon-1114-41658
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-41736.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-41736.mp4,airport,airport-lisbon-1114-41736
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-41743.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-41743.mp4,airport,airport-lisbon-1114-41743
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-42155.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-42155.mp4,airport,airport-lisbon-1114-42155
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-42529.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-42529.mp4,airport,airport-lisbon-1114-42529
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-42659.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-42659.mp4,airport,airport-lisbon-1114-42659
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-42669.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-42669.mp4,airport,airport-lisbon-1114-42669
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-42707.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-42707.mp4,airport,airport-lisbon-1114-42707
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-42711.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-42711.mp4,airport,airport-lisbon-1114-42711
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-42954.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-42954.mp4,airport,airport-lisbon-1114-42954
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43022.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43022.mp4,airport,airport-lisbon-1114-43022
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43068.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43068.mp4,airport,airport-lisbon-1114-43068
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43120.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43120.mp4,airport,airport-lisbon-1114-43120
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43142.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43142.mp4,airport,airport-lisbon-1114-43142
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43160.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43160.mp4,airport,airport-lisbon-1114-43160
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43181.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43181.mp4,airport,airport-lisbon-1114-43181
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43268.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43268.mp4,airport,airport-lisbon-1114-43268
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43635.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43635.mp4,airport,airport-lisbon-1114-43635
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43732.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43732.mp4,airport,airport-lisbon-1114-43732
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43788.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43788.mp4,airport,airport-lisbon-1114-43788
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43793.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43793.mp4,airport,airport-lisbon-1114-43793
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43869.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43869.mp4,airport,airport-lisbon-1114-43869
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-43900.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-43900.mp4,airport,airport-lisbon-1114-43900
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1114-44053.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1114-44053.mp4,airport,airport-lisbon-1114-44053
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40244.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40244.mp4,airport,airport-lisbon-1122-40244
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40326.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40326.mp4,airport,airport-lisbon-1122-40326
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40334.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40334.mp4,airport,airport-lisbon-1122-40334
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40344.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40344.mp4,airport,airport-lisbon-1122-40344
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40660.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40660.mp4,airport,airport-lisbon-1122-40660
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40819.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40819.mp4,airport,airport-lisbon-1122-40819
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40888.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40888.mp4,airport,airport-lisbon-1122-40888
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40971.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40971.mp4,airport,airport-lisbon-1122-40971
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-40992.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-40992.mp4,airport,airport-lisbon-1122-40992
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-41037.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-41037.mp4,airport,airport-lisbon-1122-41037
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-41270.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-41270.mp4,airport,airport-lisbon-1122-41270
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-41394.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-41394.mp4,airport,airport-lisbon-1122-41394
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-41661.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-41661.mp4,airport,airport-lisbon-1122-41661
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-41837.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-41837.mp4,airport,airport-lisbon-1122-41837
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-41877.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-41877.mp4,airport,airport-lisbon-1122-41877
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-41917.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-41917.mp4,airport,airport-lisbon-1122-41917
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42055.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42055.mp4,airport,airport-lisbon-1122-42055
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42166.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42166.mp4,airport,airport-lisbon-1122-42166
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42212.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42212.mp4,airport,airport-lisbon-1122-42212
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42281.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42281.mp4,airport,airport-lisbon-1122-42281
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42582.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42582.mp4,airport,airport-lisbon-1122-42582
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42593.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42593.mp4,airport,airport-lisbon-1122-42593
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42768.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42768.mp4,airport,airport-lisbon-1122-42768
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42956.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42956.mp4,airport,airport-lisbon-1122-42956
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-42966.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-42966.mp4,airport,airport-lisbon-1122-42966
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43015.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43015.mp4,airport,airport-lisbon-1122-43015
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43249.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43249.mp4,airport,airport-lisbon-1122-43249
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43307.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43307.mp4,airport,airport-lisbon-1122-43307
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43364.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43364.mp4,airport,airport-lisbon-1122-43364
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43393.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43393.mp4,airport,airport-lisbon-1122-43393
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43567.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43567.mp4,airport,airport-lisbon-1122-43567
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43685.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43685.mp4,airport,airport-lisbon-1122-43685
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43712.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43712.mp4,airport,airport-lisbon-1122-43712
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43741.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43741.mp4,airport,airport-lisbon-1122-43741
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43787.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43787.mp4,airport,airport-lisbon-1122-43787
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1122-43880.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1122-43880.mp4,airport,airport-lisbon-1122-43880
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44106.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44106.mp4,airport,airport-lisbon-1175-44106
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44186.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44186.mp4,airport,airport-lisbon-1175-44186
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44210.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44210.mp4,airport,airport-lisbon-1175-44210
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44233.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44233.mp4,airport,airport-lisbon-1175-44233
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44296.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44296.mp4,airport,airport-lisbon-1175-44296
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44606.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44606.mp4,airport,airport-lisbon-1175-44606
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44669.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44669.mp4,airport,airport-lisbon-1175-44669
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44691.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44691.mp4,airport,airport-lisbon-1175-44691
/home/pmri/WZQ/New_try/TAU_data_audio/airport-lisbon-1175-44700.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-lisbon-1175-44700.mp4,airport,airport-lisbon-1175-44700
