filename_audio,filename_video,scene_label,filename
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-456.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-456.mp4,airport,airport-stockholm-11-456
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-457.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-457.mp4,airport,airport-stockholm-11-457
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-458.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-458.mp4,airport,airport-stockholm-11-458
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-459.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-459.mp4,airport,airport-stockholm-11-459
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-460.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-460.mp4,airport,airport-stockholm-11-460
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-461.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-461.mp4,airport,airport-stockholm-11-461
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-462.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-462.mp4,airport,airport-stockholm-11-462
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-463.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-463.mp4,airport,airport-stockholm-11-463
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-464.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-464.mp4,airport,airport-stockholm-11-464
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-465.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-465.mp4,airport,airport-stockholm-11-465
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-466.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-466.mp4,airport,airport-stockholm-11-466
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-467.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-467.mp4,airport,airport-stockholm-11-467
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-468.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-468.mp4,airport,airport-stockholm-11-468
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-469.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-469.mp4,airport,airport-stockholm-11-469
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-470.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-470.mp4,airport,airport-stockholm-11-470
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-471.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-471.mp4,airport,airport-stockholm-11-471
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-472.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-472.mp4,airport,airport-stockholm-11-472
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-473.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-473.mp4,airport,airport-stockholm-11-473
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-474.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-474.mp4,airport,airport-stockholm-11-474
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-475.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-475.mp4,airport,airport-stockholm-11-475
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-476.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-476.mp4,airport,airport-stockholm-11-476
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-477.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-477.mp4,airport,airport-stockholm-11-477
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-11-478.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-11-478.mp4,airport,airport-stockholm-11-478
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-479.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-479.mp4,airport,airport-stockholm-12-479
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-480.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-480.mp4,airport,airport-stockholm-12-480
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-481.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-481.mp4,airport,airport-stockholm-12-481
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-482.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-482.mp4,airport,airport-stockholm-12-482
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-483.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-483.mp4,airport,airport-stockholm-12-483
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-484.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-484.mp4,airport,airport-stockholm-12-484
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-485.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-485.mp4,airport,airport-stockholm-12-485
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-486.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-486.mp4,airport,airport-stockholm-12-486
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-487.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-487.mp4,airport,airport-stockholm-12-487
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-488.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-488.mp4,airport,airport-stockholm-12-488
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-489.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-489.mp4,airport,airport-stockholm-12-489
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-490.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-490.mp4,airport,airport-stockholm-12-490
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-491.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-491.mp4,airport,airport-stockholm-12-491
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-492.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-492.mp4,airport,airport-stockholm-12-492
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-493.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-493.mp4,airport,airport-stockholm-12-493
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-494.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-494.mp4,airport,airport-stockholm-12-494
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-495.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-495.mp4,airport,airport-stockholm-12-495
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-496.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-496.mp4,airport,airport-stockholm-12-496
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-497.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-497.mp4,airport,airport-stockholm-12-497
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-498.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-498.mp4,airport,airport-stockholm-12-498
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-499.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-499.mp4,airport,airport-stockholm-12-499
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-500.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-500.mp4,airport,airport-stockholm-12-500
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-501.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-501.mp4,airport,airport-stockholm-12-501
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-502.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-502.mp4,airport,airport-stockholm-12-502
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-503.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-503.mp4,airport,airport-stockholm-12-503
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-504.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-504.mp4,airport,airport-stockholm-12-504
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-505.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-505.mp4,airport,airport-stockholm-12-505
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-506.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-506.mp4,airport,airport-stockholm-12-506
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-507.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-507.mp4,airport,airport-stockholm-12-507
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-508.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-508.mp4,airport,airport-stockholm-12-508
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-509.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-509.mp4,airport,airport-stockholm-12-509
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-12-510.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-12-510.mp4,airport,airport-stockholm-12-510
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6315.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6315.mp4,airport,airport-stockholm-208-6315
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6316.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6316.mp4,airport,airport-stockholm-208-6316
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6317.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6317.mp4,airport,airport-stockholm-208-6317
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6318.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6318.mp4,airport,airport-stockholm-208-6318
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6319.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6319.mp4,airport,airport-stockholm-208-6319
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6320.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6320.mp4,airport,airport-stockholm-208-6320
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6321.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6321.mp4,airport,airport-stockholm-208-6321
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6322.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6322.mp4,airport,airport-stockholm-208-6322
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6323.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6323.mp4,airport,airport-stockholm-208-6323
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6324.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6324.mp4,airport,airport-stockholm-208-6324
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6325.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6325.mp4,airport,airport-stockholm-208-6325
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6326.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6326.mp4,airport,airport-stockholm-208-6326
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6327.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6327.mp4,airport,airport-stockholm-208-6327
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6328.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6328.mp4,airport,airport-stockholm-208-6328
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6329.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6329.mp4,airport,airport-stockholm-208-6329
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6330.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6330.mp4,airport,airport-stockholm-208-6330
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6331.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6331.mp4,airport,airport-stockholm-208-6331
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6332.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6332.mp4,airport,airport-stockholm-208-6332
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6333.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6333.mp4,airport,airport-stockholm-208-6333
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6334.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6334.mp4,airport,airport-stockholm-208-6334
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6335.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6335.mp4,airport,airport-stockholm-208-6335
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6336.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6336.mp4,airport,airport-stockholm-208-6336
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6337.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6337.mp4,airport,airport-stockholm-208-6337
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6338.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6338.mp4,airport,airport-stockholm-208-6338
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6339.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6339.mp4,airport,airport-stockholm-208-6339
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6340.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6340.mp4,airport,airport-stockholm-208-6340
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6341.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6341.mp4,airport,airport-stockholm-208-6341
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6342.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6342.mp4,airport,airport-stockholm-208-6342
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6343.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6343.mp4,airport,airport-stockholm-208-6343
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6344.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6344.mp4,airport,airport-stockholm-208-6344
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6345.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6345.mp4,airport,airport-stockholm-208-6345
/home/pmri/WZQ/New_try/TAU_data_audio/airport-stockholm-208-6346.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/airport-stockholm-208-6346.mp4,airport,airport-stockholm-208-6346
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-219-6623.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-219-6623.mp4,bus,bus-vienna-219-6623
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-219-6624.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-219-6624.mp4,bus,bus-vienna-219-6624
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-219-6625.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-219-6625.mp4,bus,bus-vienna-219-6625
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-219-6626.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-219-6626.mp4,bus,bus-vienna-219-6626
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-219-6627.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-219-6627.mp4,bus,bus-vienna-219-6627
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-219-6628.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-219-6628.mp4,bus,bus-vienna-219-6628
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1113.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1113.mp4,bus,bus-vienna-38-1113
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1114.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1114.mp4,bus,bus-vienna-38-1114
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1115.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1115.mp4,bus,bus-vienna-38-1115
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1116.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1116.mp4,bus,bus-vienna-38-1116
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1117.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1117.mp4,bus,bus-vienna-38-1117
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1118.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1118.mp4,bus,bus-vienna-38-1118
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1119.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1119.mp4,bus,bus-vienna-38-1119
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1120.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1120.mp4,bus,bus-vienna-38-1120
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1121.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1121.mp4,bus,bus-vienna-38-1121
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1122.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1122.mp4,bus,bus-vienna-38-1122
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1123.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1123.mp4,bus,bus-vienna-38-1123
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1124.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1124.mp4,bus,bus-vienna-38-1124
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1125.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1125.mp4,bus,bus-vienna-38-1125
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1126.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1126.mp4,bus,bus-vienna-38-1126
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1127.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1127.mp4,bus,bus-vienna-38-1127
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1128.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1128.mp4,bus,bus-vienna-38-1128
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1129.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1129.mp4,bus,bus-vienna-38-1129
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1130.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1130.mp4,bus,bus-vienna-38-1130
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1131.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1131.mp4,bus,bus-vienna-38-1131
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1132.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1132.mp4,bus,bus-vienna-38-1132
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1133.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1133.mp4,bus,bus-vienna-38-1133
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1134.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1134.mp4,bus,bus-vienna-38-1134
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1135.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1135.mp4,bus,bus-vienna-38-1135
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1136.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1136.mp4,bus,bus-vienna-38-1136
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1137.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1137.mp4,bus,bus-vienna-38-1137
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1138.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1138.mp4,bus,bus-vienna-38-1138
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1139.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1139.mp4,bus,bus-vienna-38-1139
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1140.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1140.mp4,bus,bus-vienna-38-1140
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1141.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1141.mp4,bus,bus-vienna-38-1141
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1142.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1142.mp4,bus,bus-vienna-38-1142
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1143.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1143.mp4,bus,bus-vienna-38-1143
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1144.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1144.mp4,bus,bus-vienna-38-1144
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1145.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1145.mp4,bus,bus-vienna-38-1145
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1146.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1146.mp4,bus,bus-vienna-38-1146
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1147.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1147.mp4,bus,bus-vienna-38-1147
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-38-1148.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-38-1148.mp4,bus,bus-vienna-38-1148
/home/pmri/WZQ/New_try/TAU_data_audio/bus-vienna-39-1149.wav,/home/pmri/WZQ/New_try/TAU_data_vedio/bus-vienna-39-1149.mp4,bus,bus-vienna-39-1149
